ID,Text
8865,As referencias no foram configuradas corretamente;O projeto deveria conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias; conforme solicitado pelo professor. Todos estes; um em cada folha. Os outros itens que voc utilizou so fonte de pesquisa apenas para se ter subsdio para elaborao do mesmo; Houve reduo de nota pelo trabalho ter sido feito em grupo. Abraos. Evelndia Rodrigues (Tutora a distncia)
8866,Andreia; atente-se s observaes: O sumrio deve ser enumerado; No se pode colocar citaes soltas; elas tm que estarem ligadas a algo; ou terem um aviso prvio de que sero utilizadas; J que se trata de um projeto; este que uma ao que ainda ser realizada os verbos da metodologia no podem estar no passado; Abraos. Evelndia Rodrigues (Tutora a distncia)
8867,Voc no realizou a atividade conforme solicitado pelo professor. Abraos. Evelndia Rodrigues (Tutora a distncia)
8868,"Atente-se s observaes: H itens que no so cabveis a projetos de pesquisa; tais como: orientador e \""frases\""; No sumrio o espaamento 1;5 e no se usa caixa alta (letras todas maiusculas); Os objetivos devem apresentar-se em apenas uma lauda (pgina); a metodologia como voc fara desenvolver o seu projeto; Tenha mais ateno; na dvida estamos aqui para ajud-la. Abraos. Evelndia Rodrigues (Tutora a distncia) "
8869,Atente-se s observaes: NUNCA use a cor vermelha em um trabalho acadmico; os itens de um projeto de pesquisa devem ser: capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma e referncias Abraos. Evelndia Rodrigues (Tutora a distncia)
8870,Atente-se s observaes: Nunca usar cor vermelha nas fontes; Todo projeto deve conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias. Todos estes; um em cada folha. Os outros itens que voc utilizou so fonte de pesquisa apenas para se ter subsdio para elaborao do mesmo; Abraos. Evelndia Rodrigues (Tutora a Distancia)
8871,Atente-se s observaes: As margens de seu projeto no foram configuradas conforme as normas da ABNT; O espaamento entre linhas no sumrio deve ser 1;5; Na metodologia voc dele mostrar como a sua pesquisa ser desenvolvida; Em seu projeto esto faltando tpicos importantes; tais como: Objetivos; cronograma. Abraos. Evelndia Rodrigues (Tutora a distncia)
8872,Atente-se s observaes: Seu projeto no abrange nenhum dos temas propostos; Abraos. Evelndia Rodrigues (Tutora a distncia)
8873,Atente-se s observaes: Em projeto de pesquisa no se tem orientador; apresentao nem fundamentao terica. Abraos. Evelndia Rodrigues (Tutora a distncia)
8874,Atente-se s observaes: Erros foram cometidos: O tamanho da fonte de um projeto de pesquisa e qualquer outro trabalho acadmico deve ser sempre 12; margens superior e esquerda 3 cm e inferior e direita 2 cm; bem como o espaamento de linhas 1;5. Bem como seu trabalho no foi elaborado conforme o solicitado. Abraos. Evelndia Rodrigues (Tutora a distncia)
8875,Atente-se s observaes: Na metodologia voc deve mostrar com clareza como a pesquisa ser desenvolvida; O cronograma no ficou claro voc no mostrou que atividades iriam ser desenvolvidas. Abraos. Evelndia Rodrigues (Tutora a distncia)
8876,Atente-se s observaes: Comea-se enumerar as pginas a partir da introduo; nunca da capa; S utiliza a formatao sublinhado quando solicitado; e no caso em folha de rosto no ; Seu projeto alm de conter itens que no so cabveis; no se encaixa em nenhuma das propostas temticas expostas pelo professor. Abraos. Evelndia Rodrigues (Tutora a distncia)
8877,Atente-se s observaes: No se usa epigrafe nem embasamento terico em projeto; O cronograma deve ser igual (estruturalmente) ao do fascculo; As referncias no foram configuradas corretamente. Abraos. Evelndia Rodrigues (Tutora a distncia)
8880,Atente-se s observaes: No utiliza-se aspas em ttulos; A reviso literria deve ser para ter uma ideia do contedo que ir ser projetado e no deve conter no projeto; Nome de autor em uma citao no meio do texto deve vir normal e com o ano de publicao; nada de maisculo e negrito; No se tem concluso; este item fica para o trabalho final (TCC; monografia); Tenha um pouco mais de ateno configurao das referncias. Abraos. Evelndia Rodrigues (Tutora a distncia)
8889,A webquest deveria ser realizada por no mximo trs alunos; no arquivo anexado no consta o mapa da rea com a localizao do animal; alm de detalhes exigidos na atividade.
8909,A webquest deveria ser realizada por no mximo trs alunos; no arquivo anexado no consta o mapa da rea com a localizao do animal; alm de detalhes exigidos na atividade.
8976,Grupo no sistematizou o contedo; deixando o texto desconexo; faltou citar as fontes pesquisadas no decorrer do texto; bem como detalhar a anlise focada na organizao estudada.
8981,O trabalho no respondeu a todas as questes propostas na Etapa 2 da Webquest; deve-se melhorar a sistematizao do texto; em formato de relatrio.
8982,Bom trabalho; merece detalhar anlise da estrutura organizacional
8986,Bom trabalho; mas faltou detalhar a anlise.
9010,O trabalho no respondeu a todas as questes propostas na Etapa 2 da Webquest; deve-se melhorar a sistematizao do texto; em formato de relatrio.
9011,Grupo no sistematizou o contedo; deixando o texto desconexo; faltou citar as fontes pesquisadas no decorrer do texto; bem como detalhar a anlise focada na organizao estudada.
9014,O trabalho no respondeu a todas as questes propostas na Etapa 2 da Webquest; deve-se melhorar a sistematizao do texto; em formato de relatrio.
9015,A anlise deve ser detalhada e sistematizada.
9138,Bom dia; Faltou o relato da atividade epilingustica desenvolvida em sala de aula. Abraos.
9143,Trabalho bem elaborado; o tema foi abordado de forma satisfatria.
9161,Trabalho bem elaborado; o tema foi abordado de forma satisfatria.
9181,Parte do trabalho retirado do link.http://pt.slideshare.net/normaalmeida/em-busca-de-um-novo-paradigma-na-educaao
9182,Parte do trabalho retirado do link. http://pt.slideshare.net/normaalmeida/em-busca-de-um-novo-paradigma-na-educaao
9188,trabalho regular; poderia ter sido mais rico em informaes sobre o tema; tambm falta uma introduo para deix-lo mais completo.
9190,trabalho regular; poderia ter sido mais rico em informaes sobre o tema; tambm falta uma introduo para deix-lo mais completo.
9196,Trabalho bem elaborado; o tema foi abordado de forma satisfatria.
9302,A atividade pede para preparar uma apresentao em PowerPoint sobre um invertebrado de ao parasitria no ser humano; alm de elaborar um esquema do ciclo de vida e o mapa da rea com a localizao desde animal. Atividade retirada do link: http://www.ebah.com.br/content/ABAAABR0EAJ/apostila-parasitologia.
9341,Atente-se s observaes: As margens se seu projeto no foram configuradas conforme as normas da ABNT; Tenha um pouco mais de ateno na formatao de referncias bibliogrfica; conforme o fascculo 2 de seu livro. Abraos. Evelndia Rodrigues (Tutora a distncia)
9346,Sua atividade no condiz com um Projeto de Pesquisa. Abraos. Evelndia Rodrigues (Tutora a distncia)
9354,Atente-se s observaes: Ttulo de projeto deve ser fonte 12; Os objetivos gerais e especficos devem vir em apenas uma lauda; Seu trabalho est incompleto; est faltando metodologia e referncias; alm do cronograma ter sido produzido errado. Abraos. Evelndia Rodrigues (Tutora a distncia)
9355,Atente-se s observaes: Todo projeto deve conter capas e folha de rosto conforme mostra no fascculo; Na introduo no se tem sub-ttulos; E alm e tudo realizaste um trabalho pela metade. Abraos. Evelndia Rodrigues (Tutora a distncia)
9357,Voc no atendeu a proposta de um projeto de pesquisa. Abraos. Evelndia Rodrigues (Tutora a distncia)
9361,Bom trabalho; s atente-se mais na formatao de referncias; como mostrado no fascculo. Abraos. Evelndia Rodrigues (Tutora a distncia)
9363,Atente-se s observaes: O assunto utilizado em seu projeto no condiz com as opes expostas pelo professor; Neste h itens desnecessrios a um projeto : Reviso de literatura; recursos e consideraes finais. Abraos. Evelndia Rodrigues (Tutora a distncia)
9368,Boa tarde. O texto est bem escrito e de acordo com o gnero solicitado; mas apresenta alguns problemas no que diz respeito ao uso das normas da ABNT.
9369,Atente-se s observaes: Estes modelos de capa e folho de rosto no so adequados; no fascculo h o modelo de capas para trabalhos acadmicos; Todo contedo deve se encontrar no topo da folha; nunca no meio; Mais ateno configurao das referncias bibliograficas. Abraos. Evelndia Rodrigues (Tutora a distncia)
9370,Boa tarde. O texto est bem escrito e de acordo com o gnero solicitado; mas apresenta alguns problemas no que diz respeito ao uso das normas da ABNT.
9372,Atente-se s observaes: Seu projeto no foi configurado conforme foi solicitado pelo professor; bem como apresenta itens desnecessrios. Abraos. Evelndia Rodrigues (Tutora a distncia)
9375,Atente-se s observaes: As margens no foram configuradas corretamente; Um pouco mais de ateno na configurao de referncias bibliogrficas; no fascculo 2 de seu caderno existe vrias formas de configurao conforme a fonte retirada. Abraos. Evelndia Rodrigues (Tutora a distncia)
9377,Boa tarde. O texto apresenta problemas no que diz respeito ao uso da norma padro da lngua e encadeamento sinttico dos elementos gramaticais. Alm disso; apresenta alguns problemas em relao ao uso das normas da ABNT e correspondncia ao gnero solicitado. No mais; reflexo satisfatria.
9379,Atente-se s observaes: Seu projeto no foi configurado conforme s orientaes do Professor; bem como nele h itens desnecessrios. Abraos. Evelndia Rodrigues (Tutora a distncia)
9384,Seu trabalho no condiz com o que foi solicitado. Abraos. Evelndia Rodrigues (Tutora a distncia)
9385,Atente-se s observaes: Seu trabalho alm de no apresentar alguns itens importantes; no foi configurado adequadamente. Abraos. Evelndia Rodrigues (Tutora a distncia)
9386,Quem seu grupo tem que ter 4 a 6 pessoas.
9999,"ATENO! Caro aluno; a sua web est de acordo com as especificaes e critrios exigidos. Informo que estou a sua disposio para tirar dvidas e orient-lo quanto s webs. <a href=\""mailto:joelma_pimentel@hotmail.com\"">joelma_pimentel@hotmail.com</a> "
10001,Atente-se s observaes: No fascculo da disciplina voc encontra o modelo correto de como elaborar a capa e a folha de rosto de um trabalho cientfico; Abraos. Evelndia Rodrigues (Tutora a distncia)
10003,Seu trabalho est incompleto. Abraos. Evelndia Rodrigues (Tutora a distncia)
10008,"ATENO! Caro aluno; a sua web est de acordo com as especificaes e critrios exigidos faltando somente detalhes; caso tenha dvidas; favor verificar as orientaes que esto disponveis na pgina (NO LINK WEBQUEST) e as orientaes enviadas por mim por email. Informo que estou a sua disposio para tirar dvidas e orient-lo quanto s webs. <a href=\""mailto:joelma_pimentel@hotmail.com\"">joelma_pimentel@hotmail.com</a> "
10011,Atente-se s observaes: O tamanho da fonte em todo projeto deve ser 12; No fascculo da disciplina voc encontra o modelo correto de capa e folha de rosto a serem utilizados em trabalhos acadmicos; Seu trabalho no tem estrutura de um projeto de pesquisa. Abraos. Evelndia Rodrigues (Tutora a distncia)
10015,Atente-se s observaes: Todo projeto deve conter os itens obrigatrios: Capa; folha de rosto; sumrio; introduo; objetivos; justificativa; metodologia; cronograma; referncias. Todos estes; um em cada folha. Os outros itens que voc utilizou so fonte de pesquisa apenas para se ter subsdio para elaborao do mesmo; E o mesmo no foi configurado conforme s exigncias do professor. Abraos. Evelndia Rodrigues (Tutora a Distancia)
10016,"ATENO! Caro aluno; a sua web no est de acordo com as especificaes e critrios exigidos. Penso que essa postagem foi feita por engano. Por favor consulte o LINK WEBQUEST as orientaes e as orientaes enviadas por mim por email. Informo que estou a sua disposio para tirar dvidas e orient-lo quanto s webs. <a href=\""mailto:joelma_pimentel@hotmail.com\"">joelma_pimentel@hotmail.com</a> "
10018,"ATENO! Caro aluno; a sua web est de acordo com as especificaes e critrios exigidos. Informo que estou a sua disposio para tirar dvidas e orient-lo quanto s webs. <a href=\""mailto:joelma_pimentel@hotmail.com\"">joelma_pimentel@hotmail.com</a> "
10019,"ATENO! Caro aluno; a sua web est de acordo com as especificaes e critrios exigidos faltando somente detalhes; caso tenha dvidas; favor verificar as orientaes que esto disponveis na pgina (NO LINK WEBQUEST) e as orientaes enviadas por mim por email. Informo que estou a sua disposio para tirar dvidas e orient-lo quanto s webs. <a href=\""mailto:joelma_pimentel@hotmail.com\"">joelma_pimentel@hotmail.com</a> "
10020,"ATENO! Caro aluno; a sua web est de acordo com as especificaes e critrios exigidos. Informo que estou a sua disposio para tirar dvidas e orient-lo quanto s webs. <a href=\""mailto:joelma_pimentel@hotmail.com\"">joelma_pimentel@hotmail.com</a> "
